document_id,file_name,document_type,scenario_type,language,source_system,responsible_owner,owner_email,data_source,file_created_date,last_modified_date,dataset_created_at,file_size_mb,full_text,contains_personal_data,PERSON_yes_no,EMAIL_ADDRESS_yes_no,PHONE_NUMBER_yes_no,LOCATION_yes_no,IBAN_CODE_yes_no,CREDIT_CARD_yes_no,PASSPORT_yes_no,NRP_yes_no,DATE_TIME_yes_no,IP_ADDRESS_yes_no,URL_yes_no,MEDICAL_LICENSE_yes_no,personal_data_categories,primary_pii_type,category_count,pii_count,difficulty,edge_case,challenge_category,retention_period_exceeded_3y,recommended_split,synthetic,synthetic_generator,generation_prompt_version,human_reviewed,review_status,review_notes,dataset_version,labeling_notes,entities,per_type_conf,detected_categories,strong_pii_categories,potential_pii_categories,detected_pii,detected_any_pii,has_person_hint,route,routing_reason,needs_llm_review,run_id,strategy,provider,model_family,model_name,prompt_version,prediction_source,predicted_pii,_ground_truth_bool,_prediction_bool,error_type,is_correct,evaluated_ground_truth_col,evaluated_prediction_col
SYN-MEDICAL_RECORD-0192,synthetic_medical_record_0192.txt,medical_record,medical_record,de,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Medizinische Dokumentation

Patient: Eberhard Zänker
Datum: 2027-04-23
Behandler: Medizinische Fachabteilung
Ort: Betriebsbereich
Grund: Patient Eberhard Zänker stellte sich zur Untersuchung aufgrund wiederkehrender Brustschmerzen vor.
Beurteilung: Die Untersuchung ergab keine akuten Anomalien, jedoch sind weitere Tests zur Abklärung erforderlich.
Behandlung: Empfohlene Behandlung umfasst eine Anpassung der Medikation und eine Überweisung zur kardiologischen Nachuntersuchung.
Nachsorge: 2023-11-26
Notizen: Patient wurde über Symptome und den weiteren Verlauf aufgeklärt. Eine zeitnahe Nachsorge ist wichtig.",yes,yes,no,no,no,no,no,no,no,yes,no,no,no,PERSON; DATE_TIME,MULTIPLE,2,2,easy,no,none,no,train,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'PERSON', 'value': 'Eberhard Zänker', 'confidence': 0.85, 'source': 'presidio', 'start': 37, 'end': 52}, {'type': 'PERSON', 'value': 'Eberhard Zänker', 'confidence': 0.85, 'source': 'presidio', 'start': 145, 'end': 160}, {'type': 'DATE_TIME', 'value': '2027-04-23', 'confidence': 0.6, 'source': 'presidio', 'start': 60, 'end': 70}]","{'PERSON': 0.85, 'DATE_TIME': 0.6}","['DATE_TIME', 'PERSON']",[],"['PERSON', 'DATE_TIME']",False,True,False,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-MEDICAL_RECORD-0197,synthetic_medical_record_0197.txt,medical_record,medical_record,de,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Medizinische Dokumentation

Patient: Patienteninformationen zurückgehalten
Datum: 2026-01-22
Behandler: Betriebsärztlicher Dienst
Ort: Hauptstandort
Grund: Patientin kam zur Routineuntersuchung und berichtete über gelegentliche Kopfschmerzen.
Beurteilung: Allgemeiner Gesundheitszustand stabil. Keine akuten Beschwerden festgestellt. Kopfschmerzen könnten stressbedingt sein.
Behandlung: Empfehlung zur Stressbewältigung und regelmäßigen Pausen während der Arbeit. Bei anhaltenden Beschwerden weitere Untersuchungen anregen.
Nachsorge: Ein Follow-up-Termin in drei Monaten zur weiteren Beobachtung der Kopfschmerzen ist empfohlen.
Notizen: Adriana Löffler B.Eng.",yes,yes,no,no,no,no,no,no,no,no,no,no,no,PERSON,PERSON,1,1,easy,no,none,no,train,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'PERSON', 'value': 'Adriana Löffler', 'confidence': 0.85, 'source': 'presidio', 'start': 640, 'end': 655}]",{'PERSON': 0.85},['PERSON'],[],['PERSON'],False,True,False,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-MEDICAL_RECORD-0202,synthetic_medical_record_0202.txt,medical_record,medical_record,en,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Medical Record

Patient: Patient details not provided
Date: 2025-11-22
Provider: Occupational Health Service
Location: IT Department
Reason: The patient, Julia Berger, presented for a routine occupational health assessment following a reported increase in workplace stress levels.
Assessment: After a thorough evaluation, it was determined that Julia is experiencing mild anxiety related to work conditions, with no significant physical health issues noted.
Treatment: Recommendations include participation in stress management workshops and regular check-ins with the occupational health team to monitor her progress.
Follow Up: A follow-up appointment is scheduled for December 15, 2025, to review Julia's response to the recommended interventions.
Notes: Julia Berger; 147 Vincent Street Apt. 283, Lake Sandrahaven, UT 33018",yes,yes,no,no,yes,no,no,no,no,no,no,no,no,PERSON; LOCATION,MULTIPLE,2,2,easy,no,none,no,train,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'DATE_TIME', 'value': '2025-11-22', 'confidence': 0.95, 'source': 'presidio', 'start': 60, 'end': 70}, {'type': 'PERSON', 'value': 'Julia Berger', 'confidence': 0.85, 'source': 'presidio', 'start': 154, 'end': 166}, {'type': 'DATE_TIME', 'value': 'December 15, 2025', 'confidence': 0.85, 'source': 'presidio', 'start': 671, 'end': 688}, {'type': 'PERSON', 'value': 'Julia Berger', 'confidence': 0.85, 'source': 'presidio', 'start': 758, 'end': 770}, {'type': 'PERSON', 'value': 'Vincent Street Apt', 'confidence': 0.85, 'source': 'presidio', 'start': 776, 'end': 794}]","{'DATE_TIME': 0.95, 'PERSON': 0.85}","['DATE_TIME', 'PERSON']",[],"['DATE_TIME', 'PERSON']",False,True,False,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-MEDICAL_RECORD-0204,synthetic_medical_record_0204.txt,medical_record,medical_record,en,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Medical Record

Patient: Thomas Baker
Date: 2027-04-21
Provider: Occupational Health Service
Location: IT Department
Reason: Thomas Baker presented with complaints of persistent headaches and fatigue, which he believes are linked to his prolonged computer use in the IT Department.
Assessment: Upon evaluation, Thomas Baker exhibited signs of digital eye strain and reported inadequate ergonomic setup at his workstation. Vision tests indicated slight strain, but no underlying conditions were identified.
Treatment: It is recommended that Thomas Baker take regular breaks every hour to reduce eye strain, along with adjustments to his workstation to improve ergonomics. Additionally, he should be encouraged to use blue light-blocking glasses while working.
Follow Up: A follow-up appointment is scheduled in four weeks to reassess Thomas Baker's condition and make any necessary adjustments to his treatment plan based on his recovery and comfort level.
Notes: Thomas Baker has been advised to report any changes in symptoms immediately. Educational materials regarding proper workstation setup and eye care were provided.",yes,yes,no,no,no,no,no,no,no,no,no,no,no,PERSON,PERSON,1,1,easy,no,none,no,train,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'DATE_TIME', 'value': '2027-04-21', 'confidence': 0.95, 'source': 'presidio', 'start': 44, 'end': 54}, {'type': 'PERSON', 'value': 'Thomas Baker\nDate', 'confidence': 0.85, 'source': 'presidio', 'start': 25, 'end': 42}, {'type': 'PERSON', 'value': 'Thomas Baker', 'confidence': 0.85, 'source': 'presidio', 'start': 125, 'end': 137}, {'type': 'PERSON', 'value': 'Thomas Baker', 'confidence': 0.85, 'source': 'presidio', 'start': 311, 'end': 323}, {'type': 'PERSON', 'value': 'Thomas Baker', 'confidence': 0.85, 'source': 'presidio', 'start': 540, 'end': 552}, {'type': 'DATE_TIME', 'value': 'every hour', 'confidence': 0.85, 'source': 'presidio', 'start': 573, 'end': 583}, {'type': 'DATE_TIME', 'value': 'four weeks', 'confidence': 0.85, 'source': 'presidio', 'start': 810, 'end': 820}, {'type': 'PERSON', 'value': ""Thomas Baker's"", 'confidence': 0.85, 'source': 'presidio', 'start': 833, 'end': 847}, {'type': 'PERSON', 'value': 'Thomas Baker', 'confidence': 0.85, 'source': 'presidio', 'start': 963, 'end': 975}]","{'DATE_TIME': 0.95, 'PERSON': 0.85}","['DATE_TIME', 'PERSON']",[],"['DATE_TIME', 'PERSON']",False,True,False,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-MEDICAL_RECORD-0215,synthetic_medical_record_0215.txt,medical_record,medical_record,de,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Medizinische Dokumentation

Patient: Patienteninformationen zurückgehalten
Datum: 2024-01-01
Behandler: Anneke Pohl
Ort: Hauptstandort
Grund: Der Patient stellte sich mit akuten Schmerzen im linken Unterbauch vor, die seit 24 Stunden bestehen.
Beurteilung: Die klinische Untersuchung zeigt druckempfindliche Stellen im linken Unterbauch, Verdacht auf Appendizitis.
Behandlung: Einweisung zur chirurgischen Evaluation und mögliche Appendektomie. Schmerztherapie wurde eingeleitet.
Nachsorge: Kontrolle der Vitalzeichen alle 2 Stunden, postoperative Nachsorge nach der Operation, Termin in einer Woche zur Nachuntersuchung.
Notizen: Patient wird über die Risiken einer Operation aufgeklärt. Zustimmung zur Behandlung wurde eingeholt. Dringlichkeit der Intervention wurde betont.",yes,yes,no,no,no,no,no,no,no,yes,no,no,no,PERSON; DATE_TIME,MULTIPLE,2,2,easy,no,none,no,train,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'PERSON', 'value': 'Anneke Pohl', 'confidence': 0.85, 'source': 'presidio', 'start': 104, 'end': 115}, {'type': 'DATE_TIME', 'value': '2024-01-01', 'confidence': 0.6, 'source': 'presidio', 'start': 82, 'end': 92}]","{'PERSON': 0.85, 'DATE_TIME': 0.6}","['DATE_TIME', 'PERSON']",[],"['PERSON', 'DATE_TIME']",False,True,False,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-MEDICAL_RECORD-0222,synthetic_medical_record_0222.txt,medical_record,medical_record,de,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Medizinische Dokumentation

Patient: Dr. Volkmar Geißler B.Eng.
Datum: 2025-03-21
Behandler: Medizinische Fachabteilung
Ort: Hauptstandort
Grund: Patient klagt über anhaltende Rückenschmerzen, die seit zwei Wochen bestehen.
Beurteilung: Untersuchung zeigt muskuläre Verspannungen im Lendenbereich. Keine neurologischen Ausfälle festgestellt.
Behandlung: Physiotherapie empfohlen, um die Muskulatur zu entspannen. Einnahme von Schmerzmitteln bei Bedarf.
Nachsorge: 2024-02-16
Notizen: Patient wird gebeten, ein Schmerztagebuch zu führen. Überprüfung der Symptome im nächsten Termin.",yes,yes,no,no,no,no,no,no,no,yes,no,no,no,PERSON; DATE_TIME,MULTIPLE,2,2,easy,no,none,no,test,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'PERSON', 'value': 'Volkmar Geißler', 'confidence': 0.85, 'source': 'presidio', 'start': 41, 'end': 56}, {'type': 'DATE_TIME', 'value': '2025-03-21', 'confidence': 0.6, 'source': 'presidio', 'start': 71, 'end': 81}]","{'PERSON': 0.85, 'DATE_TIME': 0.6}","['DATE_TIME', 'PERSON']",[],"['PERSON', 'DATE_TIME']",False,True,True,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-MEDICAL_RECORD-0224,synthetic_medical_record_0224.txt,medical_record,medical_record,en,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Medical Record

Patient: Jennifer Anderson
Date: 2024-09-20
Provider: Occupational Health Service
Location: Main Office
Reason: Jennifer Anderson presented with complaints of recurrent wrist pain, particularly after prolonged computer use.
Assessment: Upon examination, there was tenderness over the distal radius and a positive Tinel's sign. Symptoms are consistent with carpal tunnel syndrome.
Treatment: Recommended a splint for wrist support and advised on ergonomic adjustments at her workstation. Prescribed NSAIDs for pain management.
Follow Up: Schedule a follow-up appointment in four weeks to reassess symptoms and effectiveness of treatment.
Notes: Patient educated on the importance of regular breaks and exercises to alleviate wrist strain. Documented current work tasks and potential ergonomic risks.",yes,yes,no,no,no,no,no,no,no,no,no,no,no,PERSON,PERSON,1,1,easy,no,none,no,validation,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'DATE_TIME', 'value': '2024-09-20', 'confidence': 0.95, 'source': 'presidio', 'start': 49, 'end': 59}, {'type': 'PERSON', 'value': 'Jennifer Anderson\n', 'confidence': 0.85, 'source': 'presidio', 'start': 25, 'end': 43}, {'type': 'PERSON', 'value': 'Jennifer Anderson', 'confidence': 0.85, 'source': 'presidio', 'start': 128, 'end': 145}]","{'DATE_TIME': 0.95, 'PERSON': 0.85}","['DATE_TIME', 'PERSON']",[],"['DATE_TIME', 'PERSON']",False,True,False,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-MEDICAL_RECORD-0226,synthetic_medical_record_0226.txt,medical_record,medical_record,de,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Medizinische Dokumentation

Patient: Siglinde Klotz-Weinhage
Datum: 2024-12-29
Behandler: Medizinische Fachabteilung
Ort: Fanny-Kobelt-Gasse 24, 63196 Bad Mergentheim
Grund: Siglinde Klotz-Weinhage stellte sich mit akuten Atembeschwerden vor.
Beurteilung: Die klinische Untersuchung ergab eine leichte Atemnot und eine erhöhte Atemfrequenz. Auskultation zeigt bilaterale inspiratorische Rasselgeräusche.
Behandlung: Initiale Sauerstofftherapie wurde begonnen. Zusätzlich wurden Bronchodilatatoren verabreicht, um die Atemwege zu erweitern.
Nachsorge: Eine Nachuntersuchung ist in einer Woche vorgesehen, um den Verlauf der Symptome zu überwachen.
Notizen: Patientin wurde über die Bedeutung der Medikation aufgeklärt und erhält Informationen zur Selbstüberwachung der Atembeschwerden.",yes,yes,no,no,yes,no,no,no,no,no,no,no,no,PERSON; LOCATION,MULTIPLE,2,2,easy,no,none,no,train,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'PERSON', 'value': 'Siglinde Klotz-Weinhage', 'confidence': 0.85, 'source': 'presidio', 'start': 37, 'end': 60}, {'type': 'LOCATION', 'value': 'Bad Mergentheim', 'confidence': 0.85, 'source': 'presidio', 'start': 151, 'end': 166}, {'type': 'PERSON', 'value': 'Siglinde Klotz-Weinhage', 'confidence': 0.85, 'source': 'presidio', 'start': 174, 'end': 197}, {'type': 'DATE_TIME', 'value': '2024-12-29', 'confidence': 0.6, 'source': 'presidio', 'start': 68, 'end': 78}]","{'PERSON': 0.85, 'LOCATION': 0.85, 'DATE_TIME': 0.6}","['DATE_TIME', 'LOCATION', 'PERSON']",[],"['PERSON', 'LOCATION', 'DATE_TIME']",False,True,False,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-MEDICAL_RECORD-0235,synthetic_medical_record_0235.txt,medical_record,medical_record,en,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Medical Record

Patient: Daniel Martinez
Date: 2026-04-24
Provider: Clinical Department
Location: Operations Area
Reason: Patient Daniel Martinez presents with persistent headaches and dizziness, reported over the past week.
Assessment: Neurological examination reveals no focal deficits. Symptoms consistent with tension-type headache. No signs of acute intracranial pathology observed.
Treatment: Recommend over-the-counter analgesics for pain management. Advise hydration and stress-reduction techniques.
Follow Up: Schedule follow-up appointment in two weeks to assess symptom progression and effectiveness of treatment.
Notes: Patient Daniel Martinez advised to keep a headache diary to identify potential triggers. Education provided on lifestyle modifications.",yes,yes,no,no,no,no,no,no,no,yes,no,no,no,PERSON; DATE_TIME,MULTIPLE,2,2,easy,no,none,no,train,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'DATE_TIME', 'value': '2026-04-24', 'confidence': 0.95, 'source': 'presidio', 'start': 47, 'end': 57}, {'type': 'PERSON', 'value': 'Daniel Martinez', 'confidence': 0.85, 'source': 'presidio', 'start': 25, 'end': 40}, {'type': 'PERSON', 'value': 'Daniel Martinez', 'confidence': 0.85, 'source': 'presidio', 'start': 130, 'end': 145}, {'type': 'DATE_TIME', 'value': 'the past week', 'confidence': 0.85, 'source': 'presidio', 'start': 210, 'end': 223}, {'type': 'DATE_TIME', 'value': 'two weeks', 'confidence': 0.85, 'source': 'presidio', 'start': 553, 'end': 562}, {'type': 'PERSON', 'value': 'Daniel Martinez', 'confidence': 0.85, 'source': 'presidio', 'start': 640, 'end': 655}]","{'DATE_TIME': 0.95, 'PERSON': 0.85}","['DATE_TIME', 'PERSON']",[],"['DATE_TIME', 'PERSON']",False,True,False,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-MEDICAL_RECORD-0249,synthetic_medical_record_0249.txt,medical_record,medical_record,de,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Medizinische Dokumentation

Patient: Dunja Heinz
Datum: 2024-03-06
Behandler: Medizinische Fachabteilung
Ort: Hauptstandort
Grund: Dunja Heinz stellte sich mit starken Kopfschmerzen und Schwindelgefühlen vor.
Beurteilung: Die Untersuchung ergab eine moderate Dehydrierung und Anzeichen einer Migräne. Keine neurologischen Auffälligkeiten.
Behandlung: Empfohlene Therapie umfasst Flüssigkeitszufuhr, Ruhe und die Gabe von Ibuprofen zur Schmerzlinderung.
Nachsorge: Empfohlene Nachuntersuchung in einer Woche zur Beurteilung des Fortschritts und Anpassung der Medikation.
Notizen: Dunja Heinz wurde über die Symptome und mögliche Trigger informiert. Lifestyle-Anpassungen wurden besprochen.",yes,yes,no,no,no,no,no,no,no,yes,no,no,no,PERSON; DATE_TIME,MULTIPLE,2,2,easy,no,none,no,train,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'PERSON', 'value': 'Dunja Heinz', 'confidence': 0.85, 'source': 'presidio', 'start': 37, 'end': 48}, {'type': 'PERSON', 'value': 'Dunja Heinz', 'confidence': 0.85, 'source': 'presidio', 'start': 131, 'end': 142}, {'type': 'PERSON', 'value': 'Dunja Heinz', 'confidence': 0.85, 'source': 'presidio', 'start': 579, 'end': 590}, {'type': 'DATE_TIME', 'value': '2024-03-06', 'confidence': 0.6, 'source': 'presidio', 'start': 56, 'end': 66}]","{'PERSON': 0.85, 'DATE_TIME': 0.6}","['DATE_TIME', 'PERSON']",[],"['PERSON', 'DATE_TIME']",False,True,False,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-MEETING_NOTES-0010,synthetic_meeting_notes_0010.txt,meeting_notes,meeting_notes,en,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Meeting Notes

Title: Decision Log for Operations Meeting
Date: 2026-10-13
Location: Operations Area
Participants: Jeremy Myers
Contact: Central Contact Point
Agenda: Review recent operational challenges, outline key decisions, and assign action items for follow-up.
Discussion: During the meeting, Jeremy Myers facilitated a discussion on the recent operational challenges the team has faced. Key points included the delays in supply chain logistics and the need for improved communication between departments. Ideas were exchanged on potential solutions, but the focus remained on actionable outcomes.
Decisions: It was decided that a dedicated task force will be established to address the supply chain issues. Jeremy Myers will lead this task force, ensuring that all relevant departments are represented.
Action Items: 1. Jeremy Myers will draft a proposal outlining the task force structure by October 20, 2026. 2. Each department is to nominate a representative for the task force by October 15, 2026.",yes,yes,no,no,no,no,no,no,no,no,no,no,no,PERSON,PERSON,1,1,easy,no,none,no,train,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'DATE_TIME', 'value': '2026-10-13', 'confidence': 0.95, 'source': 'presidio', 'start': 64, 'end': 74}, {'type': 'PERSON', 'value': 'Jeremy Myers', 'confidence': 0.85, 'source': 'presidio', 'start': 115, 'end': 127}, {'type': 'PERSON', 'value': 'Jeremy Myers', 'confidence': 0.85, 'source': 'presidio', 'start': 299, 'end': 311}, {'type': 'PERSON', 'value': 'Jeremy Myers', 'confidence': 0.85, 'source': 'presidio', 'start': 714, 'end': 726}, {'type': 'PERSON', 'value': 'Jeremy Myers', 'confidence': 0.85, 'source': 'presidio', 'start': 827, 'end': 839}, {'type': 'DATE_TIME', 'value': 'October 20, 2026', 'confidence': 0.85, 'source': 'presidio', 'start': 900, 'end': 916}, {'type': 'DATE_TIME', 'value': 'October 15, 2026', 'confidence': 0.85, 'source': 'presidio', 'start': 991, 'end': 1007}]","{'DATE_TIME': 0.95, 'PERSON': 0.85}","['DATE_TIME', 'PERSON']",[],"['DATE_TIME', 'PERSON']",False,True,True,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-MEETING_NOTES-0039,synthetic_meeting_notes_0039.txt,meeting_notes,meeting_notes,de,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Besprechungsnotizen

Titel: Protokoll der Projektbesprechung vom 29. August 2025
Datum: 2025-08-29
Ort: Lagerbereich
Teilnehmer: Projektteam
Kontakt: Prof. Gotthilf Kohl
Agenda: 1. Begrüßung und Einführung 2. Statusbericht der aktuellen Projekte 3. Identifikation von Risiken und Herausforderungen 4. Festlegung der nächsten Schritte 5. Sonstiges
Diskussion: Die Sitzung wurde um 10:00 Uhr von Prof. Gotthilf Kohl eröffnet. Es wurde ein Überblick über den aktuellen Stand der Projekte gegeben, wobei die Projektleiter ihre Fortschritte und Herausforderungen präsentierten. Besonders betont wurde das Risiko in Bezug auf die Ressourcenverteilung, das in der darauffolgenden Diskussion eingehend behandelt wurde. Die Teilnehmer äußerten Bedenken hinsichtlich der Fristen und der Verfügbarkeit von Schlüsselressourcen. Zudem wurde über mögliche Lösungen diskutiert, um die Effizienz zu steigern und Engpässe zu vermeiden. Des Weiteren wurde der Vorschlag unterbreitet, regelmäßige Check-ins einzuführen, um den Fortschritt besser überwachen zu können.
Entscheidungen: Es wurde beschlossen, die wöchentlichen Meetings auf Dienstag um 14:00 Uhr festzulegen. Außerdem wurde beschlossen, dass jeder Projektleiter bis zum nächsten Treffen einen detaillierten Bericht über die identifizierten Risiken und deren mögliche Lösungen einreichen soll.
Aufgaben: 1. Prof. Gotthilf Kohl wird die Teilnehmer über die neuen Meetingzeiten informieren. 2. Alle Projektleiter sind verpflichtet, bis zum 5. September 2025 ihre Berichte einzureichen. 3. Ein Plan zur Ressourcenoptimierung wird bis zum nächsten Meeting erstellt und vorgestellt.",yes,yes,no,no,no,no,no,no,no,yes,no,no,no,PERSON; DATE_TIME,MULTIPLE,2,2,easy,no,none,no,train,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'PERSON', 'value': 'Gotthilf Kohl', 'confidence': 0.85, 'source': 'presidio', 'start': 156, 'end': 169}, {'type': 'PERSON', 'value': 'Gotthilf Kohl', 'confidence': 0.85, 'source': 'presidio', 'start': 400, 'end': 413}, {'type': 'PERSON', 'value': 'Gotthilf Kohl', 'confidence': 0.85, 'source': 'presidio', 'start': 1356, 'end': 1369}, {'type': 'DATE_TIME', 'value': '2025-08-29', 'confidence': 0.6, 'source': 'presidio', 'start': 88, 'end': 98}]","{'PERSON': 0.85, 'DATE_TIME': 0.6}","['DATE_TIME', 'PERSON']",[],"['PERSON', 'DATE_TIME']",False,True,False,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
SYN-MEETING_NOTES-0042,synthetic_meeting_notes_0042.txt,meeting_notes,meeting_notes,en,synthetic_generation,,,synthetic,2026-08-28,2026-08-28,2026-08-28,0,"Meeting Notes

Title: Minutes of the Meeting on Warehouse Operations Review
Date: 2024-11-05
Location: Warehouse Area
Participants: Eric Miller
Contact: Department Contact
Agenda: 1. Review of current warehouse operations
2. Discussion on inventory management
3. Evaluation of staff efficiency
4. Planning for upcoming logistics improvements
Discussion: The meeting commenced with a review of current warehouse operations led by Eric Miller. It was noted that the inventory management system requires an update to improve tracking accuracy. Additionally, staff efficiency was discussed, highlighting the need for further training to enhance productivity. Eric Miller suggested evaluating current logistics processes to identify areas for improvement.
Decisions: It was decided that an assessment of the inventory management system will be conducted by the end of the month. Furthermore, additional training sessions for staff will be scheduled to address efficiency gaps. The proposal for logistics improvements will be drafted for review at the next meeting.
Action Items: 1. Conduct an assessment of the inventory management system by November 30, 2024.
2. Schedule training sessions for warehouse staff before the end of November 2024.
3. Draft a proposal for logistics improvements and present it at the next meeting.",yes,yes,no,no,no,no,no,no,no,yes,no,no,no,PERSON; DATE_TIME,MULTIPLE,2,2,easy,no,none,no,train,yes,openrouter_gpt4o_mini_field,field_llm_v1,no,,,v2,Synthetic document generated for controlled PII training data.,"[{'type': 'DATE_TIME', 'value': '2024-11-05', 'confidence': 0.95, 'source': 'presidio', 'start': 82, 'end': 92}, {'type': 'PERSON', 'value': 'Eric Miller', 'confidence': 0.85, 'source': 'presidio', 'start': 132, 'end': 143}, {'type': 'PERSON', 'value': 'Eric Miller', 'confidence': 0.85, 'source': 'presidio', 'start': 429, 'end': 440}, {'type': 'PERSON', 'value': 'Eric Miller', 'confidence': 0.85, 'source': 'presidio', 'start': 655, 'end': 666}, {'type': 'DATE_TIME', 'value': 'the end of the month', 'confidence': 0.85, 'source': 'presidio', 'start': 852, 'end': 872}]","{'DATE_TIME': 0.95, 'PERSON': 0.85}","['DATE_TIME', 'PERSON']",[],"['DATE_TIME', 'PERSON']",False,True,True,low_cost_llm,potential_pii_evidence,True,20260909_124319,rule_based,local,rules,regex_presidio_fusion_v1,not_applicable,rules,False,True,False,false_negative,False,contains_personal_data,predicted_pii
