document_id,scenario_type,variant,language,contains_personal_data,entity_types,recommended_split,difficulty,edge_case,challenge_category,scenario_seed,row_seed
SYN-EMPLOYEE_RECORD-0073,employee_record,hr_profile,en,no,,test,easy,False,none,2042,20420073
SYN-EMPLOYEE_RECORD-0074,employee_record,hr_profile,de,no,,train,easy,False,none,2042,20420074
SYN-EMPLOYEE_RECORD-0075,employee_record,hr_profile,en,no,,train,easy,False,none,2042,20420075
SYN-EMPLOYEE_RECORD-0076,employee_record,employee_summary,de,no,,train,easy,False,none,2042,20420076
SYN-EMPLOYEE_RECORD-0077,employee_record,employee_summary,en,no,,train,easy,False,none,2042,20420077
SYN-EMPLOYEE_RECORD-0078,employee_record,structured_record,en,no,,train,easy,False,none,2042,20420078
SYN-EMPLOYEE_RECORD-0079,employee_record,hr_profile,de,no,,train,easy,False,none,2042,20420079
SYN-EMPLOYEE_RECORD-0080,employee_record,structured_record,en,no,,train,easy,False,none,2042,20420080
SYN-EMPLOYEE_RECORD-0081,employee_record,hr_profile,de,yes,PERSON;NRP,train,easy,False,none,2042,20420081
SYN-EMPLOYEE_RECORD-0082,employee_record,employee_summary,de,no,,train,easy,False,none,2042,20420082
SYN-EMPLOYEE_RECORD-0083,employee_record,hr_profile,en,no,,train,easy,False,none,2042,20420083
SYN-EMPLOYEE_RECORD-0084,employee_record,structured_record,de,no,,train,easy,False,none,2042,20420084
SYN-EMPLOYEE_RECORD-0085,employee_record,hr_profile,en,no,,train,easy,False,none,2042,20420085
SYN-EMPLOYEE_RECORD-0086,employee_record,hr_profile,en,no,,train,easy,False,none,2042,20420086
SYN-EMPLOYEE_RECORD-0087,employee_record,hr_profile,de,yes,PERSON;DATE_TIME,train,easy,False,none,2042,20420087
SYN-EMPLOYEE_RECORD-0088,employee_record,structured_record,en,no,,test,easy,False,none,2042,20420088
SYN-EMPLOYEE_RECORD-0089,employee_record,hr_profile,de,no,,train,easy,False,none,2042,20420089
SYN-EMPLOYEE_RECORD-0090,employee_record,structured_record,de,no,,train,easy,False,none,2042,20420090
SYN-EMPLOYEE_RECORD-0091,employee_record,hr_profile,en,no,,train,easy,False,none,2042,20420091
SYN-EMPLOYEE_RECORD-0092,employee_record,structured_record,de,no,,validation,easy,False,none,2042,20420092
SYN-EMPLOYEE_RECORD-0093,employee_record,structured_record,en,no,,validation,easy,False,none,2042,20420093
SYN-EMPLOYEE_RECORD-0094,employee_record,hr_profile,de,no,,validation,easy,False,none,2042,20420094
SYN-EMPLOYEE_RECORD-0095,employee_record,hr_profile,en,yes,PERSON;DATE_TIME,validation,easy,False,none,2042,20420095
SYN-EMPLOYEE_RECORD-0096,employee_record,hr_profile,de,no,,train,easy,False,none,2042,20420096
SYN-EMPLOYEE_RECORD-0097,employee_record,employee_summary,en,no,,test,easy,False,none,2042,20420097
SYN-EMPLOYEE_RECORD-0098,employee_record,structured_record,de,no,,train,easy,False,none,2042,20420098
SYN-EMPLOYEE_RECORD-0099,employee_record,structured_record,en,no,,train,easy,False,none,2042,20420099
SYN-EMPLOYEE_RECORD-0100,employee_record,employee_summary,en,no,,validation,easy,False,none,2042,20420100
SYN-EXPENSE_REPORT-0001,expense_report,filled_b,de,no,,train,easy,False,none,3042,30420001
SYN-EXPENSE_REPORT-0002,expense_report,filled_a,en,yes,PERSON;PHONE_NUMBER,test,easy,False,none,3042,30420002
SYN-EXPENSE_REPORT-0003,expense_report,filled_b,en,no,,train,easy,False,none,3042,30420003
SYN-EXPENSE_REPORT-0004,expense_report,filled_a,de,no,,test,easy,False,none,3042,30420004
SYN-EXPENSE_REPORT-0005,expense_report,filled_a,de,yes,PERSON;PHONE_NUMBER,train,easy,False,none,3042,30420005
SYN-EXPENSE_REPORT-0006,expense_report,filled_b,en,yes,PERSON;EMAIL_ADDRESS,train,easy,False,none,3042,30420006
SYN-EXPENSE_REPORT-0007,expense_report,filled_b,de,no,,train,easy,False,none,3042,30420007
SYN-EXPENSE_REPORT-0008,expense_report,filled_a,de,yes,PERSON,validation,easy,False,none,3042,30420008
SYN-EXPENSE_REPORT-0009,expense_report,filled_b,de,no,,train,easy,False,none,3042,30420009
SYN-EXPENSE_REPORT-0010,expense_report,blank,de,no,,train,easy,False,none,3042,30420010
SYN-EXPENSE_REPORT-0011,expense_report,filled_a,en,no,,train,easy,False,none,3042,30420011
SYN-EXPENSE_REPORT-0012,expense_report,filled_a,de,no,,train,easy,False,none,3042,30420012
SYN-EXPENSE_REPORT-0013,expense_report,filled_a,de,no,,train,easy,False,none,3042,30420013
SYN-EXPENSE_REPORT-0014,expense_report,filled_a,de,no,,test,easy,False,none,3042,30420014
SYN-EXPENSE_REPORT-0015,expense_report,filled_a,de,no,,train,easy,False,none,3042,30420015
SYN-EXPENSE_REPORT-0016,expense_report,blank,en,no,,train,easy,False,none,3042,30420016
SYN-EXPENSE_REPORT-0017,expense_report,filled_a,de,no,,train,easy,False,none,3042,30420017
SYN-EXPENSE_REPORT-0018,expense_report,filled_a,en,no,,train,easy,False,none,3042,30420018
SYN-EXPENSE_REPORT-0019,expense_report,filled_b,de,no,,train,easy,False,none,3042,30420019
SYN-EXPENSE_REPORT-0020,expense_report,filled_a,en,no,,train,easy,False,none,3042,30420020
SYN-EXPENSE_REPORT-0021,expense_report,filled_b,de,no,,train,easy,False,none,3042,30420021
SYN-EXPENSE_REPORT-0022,expense_report,filled_b,en,no,,test,easy,False,none,3042,30420022
SYN-EXPENSE_REPORT-0023,expense_report,filled_b,de,no,,test,easy,False,none,3042,30420023
SYN-EXPENSE_REPORT-0024,expense_report,filled_b,de,no,,train,easy,False,none,3042,30420024
SYN-EXPENSE_REPORT-0025,expense_report,filled_b,en,no,,train,easy,False,none,3042,30420025
SYN-EXPENSE_REPORT-0026,expense_report,filled_b,en,no,,train,easy,False,none,3042,30420026
SYN-EXPENSE_REPORT-0027,expense_report,filled_b,de,no,,test,easy,False,none,3042,30420027
SYN-EXPENSE_REPORT-0028,expense_report,filled_b,en,no,,test,easy,False,none,3042,30420028
SYN-EXPENSE_REPORT-0029,expense_report,filled_b,en,no,,test,easy,False,none,3042,30420029
SYN-EXPENSE_REPORT-0030,expense_report,filled_a,de,no,,train,easy,False,none,3042,30420030
SYN-EXPENSE_REPORT-0031,expense_report,filled_a,en,yes,PERSON,train,easy,False,none,3042,30420031
SYN-EXPENSE_REPORT-0032,expense_report,filled_a,de,yes,PERSON;IBAN_CODE,train,easy,False,none,3042,30420032
SYN-EXPENSE_REPORT-0033,expense_report,filled_b,en,yes,PERSON,train,easy,False,none,3042,30420033
SYN-EXPENSE_REPORT-0034,expense_report,filled_b,de,no,,train,easy,False,none,3042,30420034
SYN-EXPENSE_REPORT-0035,expense_report,filled_a,de,no,,train,easy,False,none,3042,30420035
SYN-EXPENSE_REPORT-0036,expense_report,filled_a,en,no,,train,easy,False,none,3042,30420036
SYN-EXPENSE_REPORT-0037,expense_report,filled_a,de,no,,test,easy,False,none,3042,30420037
SYN-EXPENSE_REPORT-0038,expense_report,filled_a,de,no,,train,easy,False,none,3042,30420038
SYN-EXPENSE_REPORT-0039,expense_report,filled_a,de,no,,train,easy,False,none,3042,30420039
SYN-EXPENSE_REPORT-0040,expense_report,filled_b,de,no,,train,easy,False,none,3042,30420040
SYN-EXPENSE_REPORT-0041,expense_report,filled_a,de,no,,train,easy,False,none,3042,30420041
SYN-EXPENSE_REPORT-0042,expense_report,filled_b,en,no,,train,easy,False,none,3042,30420042
SYN-EXPENSE_REPORT-0043,expense_report,filled_a,de,no,,train,easy,False,none,3042,30420043
SYN-EXPENSE_REPORT-0044,expense_report,filled_b,en,no,,train,easy,False,none,3042,30420044
SYN-EXPENSE_REPORT-0045,expense_report,filled_b,en,no,,train,easy,False,none,3042,30420045
SYN-EXPENSE_REPORT-0046,expense_report,filled_a,en,no,,train,easy,False,none,3042,30420046
SYN-EXPENSE_REPORT-0047,expense_report,filled_a,de,yes,PERSON;PHONE_NUMBER,train,easy,False,none,3042,30420047
SYN-EXPENSE_REPORT-0048,expense_report,blank,en,no,,test,easy,False,none,3042,30420048
SYN-EXPENSE_REPORT-0049,expense_report,filled_a,en,no,,train,easy,False,none,3042,30420049
SYN-EXPENSE_REPORT-0050,expense_report,filled_a,de,no,,train,easy,False,none,3042,30420050
SYN-EXPENSE_REPORT-0051,expense_report,filled_b,en,no,,train,easy,False,none,3042,30420051
SYN-EXPENSE_REPORT-0052,expense_report,filled_b,en,no,,train,easy,False,none,3042,30420052
SYN-EXPENSE_REPORT-0053,expense_report,filled_b,en,no,,train,easy,False,none,3042,30420053
SYN-EXPENSE_REPORT-0054,expense_report,filled_a,de,no,,validation,easy,False,none,3042,30420054
SYN-EXPENSE_REPORT-0055,expense_report,filled_a,en,no,,train,easy,False,none,3042,30420055
SYN-EXPENSE_REPORT-0056,expense_report,filled_b,en,yes,PERSON;EMAIL_ADDRESS,validation,easy,False,none,3042,30420056
SYN-EXPENSE_REPORT-0057,expense_report,filled_b,en,no,,test,easy,False,none,3042,30420057
SYN-EXPENSE_REPORT-0058,expense_report,blank,en,no,,train,easy,False,none,3042,30420058
SYN-EXPENSE_REPORT-0059,expense_report,filled_a,en,no,,train,easy,False,none,3042,30420059
SYN-EXPENSE_REPORT-0060,expense_report,filled_a,en,no,,train,easy,False,none,3042,30420060
SYN-EXPENSE_REPORT-0061,expense_report,filled_a,en,no,,train,easy,False,none,3042,30420061
SYN-EXPENSE_REPORT-0062,expense_report,filled_a,en,no,,validation,easy,False,none,3042,30420062
SYN-EXPENSE_REPORT-0063,expense_report,filled_a,de,no,,validation,easy,False,none,3042,30420063
SYN-EXPENSE_REPORT-0064,expense_report,filled_b,en,no,,train,easy,False,none,3042,30420064
SYN-EXPENSE_REPORT-0065,expense_report,filled_a,en,no,,test,easy,False,none,3042,30420065
SYN-EXPENSE_REPORT-0066,expense_report,filled_b,en,no,,train,easy,False,none,3042,30420066
SYN-EXPENSE_REPORT-0067,expense_report,filled_b,de,no,,train,easy,False,none,3042,30420067
SYN-EXPENSE_REPORT-0068,expense_report,filled_a,en,no,,train,easy,False,none,3042,30420068
SYN-EXPENSE_REPORT-0069,expense_report,filled_a,en,no,,train,easy,False,none,3042,30420069
SYN-EXPENSE_REPORT-0070,expense_report,filled_b,en,no,,validation,easy,False,none,3042,30420070
SYN-EXPENSE_REPORT-0071,expense_report,filled_b,de,no,,train,easy,False,none,3042,30420071
SYN-EXPENSE_REPORT-0072,expense_report,filled_b,en,no,,validation,easy,False,none,3042,30420072
SYN-EXPENSE_REPORT-0073,expense_report,filled_b,en,no,,validation,easy,False,none,3042,30420073
SYN-EXPENSE_REPORT-0074,expense_report,filled_b,de,no,,train,easy,False,none,3042,30420074
SYN-EXPENSE_REPORT-0075,expense_report,filled_a,de,no,,validation,easy,False,none,3042,30420075
SYN-EXPENSE_REPORT-0076,expense_report,filled_a,de,no,,train,easy,False,none,3042,30420076
SYN-EXPENSE_REPORT-0077,expense_report,filled_b,de,no,,train,easy,False,none,3042,30420077
SYN-EXPENSE_REPORT-0078,expense_report,filled_a,de,no,,train,easy,False,none,3042,30420078
SYN-EXPENSE_REPORT-0079,expense_report,filled_a,en,no,,train,easy,False,none,3042,30420079
SYN-EXPENSE_REPORT-0080,expense_report,filled_b,en,yes,PERSON;IBAN_CODE,train,easy,False,none,3042,30420080
SYN-EXPENSE_REPORT-0081,expense_report,filled_a,de,no,,validation,easy,False,none,3042,30420081
SYN-EXPENSE_REPORT-0082,expense_report,filled_b,de,yes,PERSON;IBAN_CODE,test,easy,False,none,3042,30420082
SYN-EXPENSE_REPORT-0083,expense_report,filled_a,en,no,,train,easy,False,none,3042,30420083
SYN-EXPENSE_REPORT-0084,expense_report,filled_a,de,no,,validation,easy,False,none,3042,30420084
SYN-EXPENSE_REPORT-0085,expense_report,filled_a,de,no,,train,easy,False,none,3042,30420085
SYN-EXPENSE_REPORT-0086,expense_report,filled_b,en,no,,train,easy,False,none,3042,30420086
SYN-EXPENSE_REPORT-0087,expense_report,filled_b,de,yes,PERSON;EMAIL_ADDRESS,train,easy,False,none,3042,30420087
SYN-EXPENSE_REPORT-0088,expense_report,filled_b,de,no,,train,easy,False,none,3042,30420088
SYN-EXPENSE_REPORT-0089,expense_report,filled_b,de,no,,validation,easy,False,none,3042,30420089
SYN-EXPENSE_REPORT-0090,expense_report,blank,en,no,,validation,easy,False,none,3042,30420090
SYN-EXPENSE_REPORT-0091,expense_report,filled_b,en,no,,train,easy,False,none,3042,30420091
SYN-EXPENSE_REPORT-0092,expense_report,filled_a,de,no,,train,easy,False,none,3042,30420092
SYN-EXPENSE_REPORT-0093,expense_report,filled_a,en,no,,test,easy,False,none,3042,30420093
SYN-EXPENSE_REPORT-0094,expense_report,filled_b,en,no,,validation,easy,False,none,3042,30420094
SYN-EXPENSE_REPORT-0095,expense_report,filled_b,de,no,,train,easy,False,none,3042,30420095
SYN-EXPENSE_REPORT-0096,expense_report,filled_a,de,no,,test,easy,False,none,3042,30420096
SYN-EXPENSE_REPORT-0097,expense_report,filled_a,en,no,,train,easy,False,none,3042,30420097
SYN-EXPENSE_REPORT-0098,expense_report,filled_b,de,no,,train,easy,False,none,3042,30420098
SYN-EXPENSE_REPORT-0099,expense_report,filled_b,en,no,,train,easy,False,none,3042,30420099
SYN-EXPENSE_REPORT-0100,expense_report,filled_b,en,no,,validation,easy,False,none,3042,30420100
SYN-GENERAL_DOCUMENT-0001,general_document,project_update,en,yes,URL,test,easy,False,none,4042,40420001
SYN-GENERAL_DOCUMENT-0002,general_document,internal_memo,de,no,,train,easy,False,none,4042,40420002
SYN-GENERAL_DOCUMENT-0003,general_document,project_update,de,no,,validation,easy,False,none,4042,40420003
SYN-GENERAL_DOCUMENT-0004,general_document,project_update,en,yes,PHONE_NUMBER,validation,easy,False,none,4042,40420004
SYN-GENERAL_DOCUMENT-0005,general_document,internal_memo,en,no,,train,easy,False,none,4042,40420005
SYN-GENERAL_DOCUMENT-0006,general_document,project_update,de,no,,train,easy,False,none,4042,40420006
SYN-GENERAL_DOCUMENT-0007,general_document,internal_memo,en,no,,validation,easy,False,none,4042,40420007
SYN-GENERAL_DOCUMENT-0008,general_document,internal_memo,de,no,,train,easy,False,none,4042,40420008
SYN-GENERAL_DOCUMENT-0009,general_document,project_update,en,yes,PERSON,train,easy,False,none,4042,40420009
SYN-GENERAL_DOCUMENT-0010,general_document,project_update,en,no,,test,easy,False,none,4042,40420010
SYN-GENERAL_DOCUMENT-0011,general_document,policy_note,en,no,,train,easy,False,none,4042,40420011
SYN-GENERAL_DOCUMENT-0012,general_document,policy_note,en,no,,train,easy,False,none,4042,40420012
SYN-GENERAL_DOCUMENT-0013,general_document,policy_note,de,no,,validation,easy,False,none,4042,40420013
SYN-GENERAL_DOCUMENT-0014,general_document,project_update,de,no,,test,easy,False,none,4042,40420014
SYN-GENERAL_DOCUMENT-0015,general_document,project_update,en,no,,train,easy,False,none,4042,40420015
SYN-GENERAL_DOCUMENT-0016,general_document,project_update,en,no,,validation,easy,False,none,4042,40420016
SYN-GENERAL_DOCUMENT-0017,general_document,policy_note,de,no,,validation,easy,False,none,4042,40420017
SYN-GENERAL_DOCUMENT-0018,general_document,internal_memo,de,yes,DATE_TIME,test,easy,False,none,4042,40420018
SYN-GENERAL_DOCUMENT-0019,general_document,policy_note,en,no,,train,easy,False,none,4042,40420019
SYN-GENERAL_DOCUMENT-0020,general_document,internal_memo,de,no,,train,easy,False,none,4042,40420020
SYN-GENERAL_DOCUMENT-0021,general_document,project_update,de,no,,train,easy,False,none,4042,40420021
SYN-GENERAL_DOCUMENT-0022,general_document,internal_memo,en,no,,test,easy,False,none,4042,40420022
SYN-GENERAL_DOCUMENT-0023,general_document,internal_memo,en,no,,train,easy,False,none,4042,40420023
SYN-GENERAL_DOCUMENT-0024,general_document,internal_memo,en,no,,train,easy,False,none,4042,40420024
SYN-GENERAL_DOCUMENT-0025,general_document,internal_memo,de,yes,PHONE_NUMBER,train,easy,False,none,4042,40420025
SYN-GENERAL_DOCUMENT-0026,general_document,project_update,en,no,,train,easy,False,none,4042,40420026
SYN-GENERAL_DOCUMENT-0027,general_document,policy_note,en,no,,train,easy,False,none,4042,40420027
SYN-GENERAL_DOCUMENT-0028,general_document,policy_note,de,no,,train,easy,False,none,4042,40420028
SYN-GENERAL_DOCUMENT-0029,general_document,policy_note,de,no,,train,easy,False,none,4042,40420029
SYN-GENERAL_DOCUMENT-0030,general_document,internal_memo,en,no,,train,easy,False,none,4042,40420030
SYN-GENERAL_DOCUMENT-0031,general_document,internal_memo,de,no,,train,easy,False,none,4042,40420031
SYN-GENERAL_DOCUMENT-0032,general_document,internal_memo,de,yes,LOCATION,validation,easy,False,none,4042,40420032
SYN-GENERAL_DOCUMENT-0033,general_document,internal_memo,de,no,,validation,easy,False,none,4042,40420033
SYN-GENERAL_DOCUMENT-0034,general_document,policy_note,en,no,,train,easy,False,none,4042,40420034
SYN-GENERAL_DOCUMENT-0035,general_document,project_update,en,no,,train,easy,False,none,4042,40420035
SYN-GENERAL_DOCUMENT-0036,general_document,project_update,en,no,,train,easy,False,none,4042,40420036
SYN-GENERAL_DOCUMENT-0037,general_document,internal_memo,en,no,,train,easy,False,none,4042,40420037
SYN-GENERAL_DOCUMENT-0038,general_document,internal_memo,de,no,,validation,easy,False,none,4042,40420038
SYN-GENERAL_DOCUMENT-0039,general_document,internal_memo,en,no,,test,easy,False,none,4042,40420039
SYN-GENERAL_DOCUMENT-0040,general_document,internal_memo,de,no,,train,easy,False,none,4042,40420040
SYN-GENERAL_DOCUMENT-0041,general_document,project_update,de,no,,train,easy,False,none,4042,40420041
SYN-GENERAL_DOCUMENT-0042,general_document,project_update,en,no,,train,easy,False,none,4042,40420042
SYN-GENERAL_DOCUMENT-0043,general_document,project_update,en,no,,train,easy,False,none,4042,40420043
SYN-GENERAL_DOCUMENT-0044,general_document,policy_note,de,no,,train,easy,False,none,4042,40420044
SYN-GENERAL_DOCUMENT-0045,general_document,internal_memo,de,no,,test,easy,False,none,4042,40420045
SYN-GENERAL_DOCUMENT-0046,general_document,policy_note,de,no,,train,easy,False,none,4042,40420046
SYN-GENERAL_DOCUMENT-0047,general_document,project_update,en,no,,test,easy,False,none,4042,40420047
SYN-GENERAL_DOCUMENT-0048,general_document,policy_note,de,no,,train,easy,False,none,4042,40420048
SYN-GENERAL_DOCUMENT-0049,general_document,project_update,en,no,,train,easy,False,none,4042,40420049
SYN-GENERAL_DOCUMENT-0050,general_document,internal_memo,en,yes,EMAIL_ADDRESS,train,easy,False,none,4042,40420050
SYN-GENERAL_DOCUMENT-0051,general_document,internal_memo,de,no,,train,easy,False,none,4042,40420051
SYN-GENERAL_DOCUMENT-0052,general_document,internal_memo,de,no,,train,easy,False,none,4042,40420052
SYN-GENERAL_DOCUMENT-0053,general_document,policy_note,de,yes,DATE_TIME,train,easy,False,none,4042,40420053
SYN-GENERAL_DOCUMENT-0054,general_document,internal_memo,de,no,,train,easy,False,none,4042,40420054
SYN-GENERAL_DOCUMENT-0055,general_document,project_update,en,no,,train,easy,False,none,4042,40420055
SYN-GENERAL_DOCUMENT-0056,general_document,internal_memo,de,no,,train,easy,False,none,4042,40420056
SYN-GENERAL_DOCUMENT-0057,general_document,project_update,de,no,,train,easy,False,none,4042,40420057
SYN-GENERAL_DOCUMENT-0058,general_document,project_update,de,no,,train,easy,False,none,4042,40420058
SYN-GENERAL_DOCUMENT-0059,general_document,internal_memo,en,no,,test,easy,False,none,4042,40420059
SYN-GENERAL_DOCUMENT-0060,general_document,policy_note,en,no,,train,easy,False,none,4042,40420060
SYN-GENERAL_DOCUMENT-0061,general_document,policy_note,en,no,,validation,easy,False,none,4042,40420061
SYN-GENERAL_DOCUMENT-0062,general_document,internal_memo,en,no,,train,easy,False,none,4042,40420062
SYN-GENERAL_DOCUMENT-0063,general_document,internal_memo,de,no,,train,easy,False,none,4042,40420063
SYN-GENERAL_DOCUMENT-0064,general_document,policy_note,en,no,,test,easy,False,none,4042,40420064
SYN-GENERAL_DOCUMENT-0065,general_document,internal_memo,de,no,,test,easy,False,none,4042,40420065
SYN-GENERAL_DOCUMENT-0066,general_document,policy_note,de,no,,train,easy,False,none,4042,40420066
SYN-GENERAL_DOCUMENT-0067,general_document,internal_memo,de,no,,validation,easy,False,none,4042,40420067
SYN-GENERAL_DOCUMENT-0068,general_document,project_update,en,yes,LOCATION,train,easy,False,none,4042,40420068
SYN-GENERAL_DOCUMENT-0069,general_document,policy_note,de,yes,URL,train,easy,False,none,4042,40420069
SYN-GENERAL_DOCUMENT-0070,general_document,project_update,en,no,,validation,easy,False,none,4042,40420070
SYN-GENERAL_DOCUMENT-0071,general_document,policy_note,en,no,,train,easy,False,none,4042,40420071
SYN-GENERAL_DOCUMENT-0072,general_document,project_update,de,no,,train,easy,False,none,4042,40420072
SYN-GENERAL_DOCUMENT-0073,general_document,project_update,en,yes,EMAIL_ADDRESS,train,easy,False,none,4042,40420073
SYN-GENERAL_DOCUMENT-0074,general_document,internal_memo,en,no,,validation,easy,False,none,4042,40420074
SYN-GENERAL_DOCUMENT-0075,general_document,policy_note,de,no,,test,easy,False,none,4042,40420075
SYN-GENERAL_DOCUMENT-0076,general_document,policy_note,en,no,,train,easy,False,none,4042,40420076
SYN-GENERAL_DOCUMENT-0077,general_document,policy_note,en,no,,train,easy,False,none,4042,40420077
SYN-GENERAL_DOCUMENT-0078,general_document,policy_note,en,no,,train,easy,False,none,4042,40420078
SYN-GENERAL_DOCUMENT-0079,general_document,policy_note,de,no,,test,easy,False,none,4042,40420079
SYN-GENERAL_DOCUMENT-0080,general_document,policy_note,en,no,,train,easy,False,none,4042,40420080
SYN-GENERAL_DOCUMENT-0081,general_document,policy_note,de,no,,test,easy,False,none,4042,40420081
SYN-GENERAL_DOCUMENT-0082,general_document,project_update,en,no,,test,easy,False,none,4042,40420082
SYN-GENERAL_DOCUMENT-0083,general_document,project_update,de,no,,train,easy,False,none,4042,40420083
SYN-GENERAL_DOCUMENT-0084,general_document,internal_memo,de,no,,train,easy,False,none,4042,40420084
SYN-GENERAL_DOCUMENT-0085,general_document,project_update,de,no,,train,easy,False,none,4042,40420085
SYN-GENERAL_DOCUMENT-0086,general_document,project_update,de,no,,train,easy,False,none,4042,40420086
SYN-GENERAL_DOCUMENT-0087,general_document,policy_note,de,no,,train,easy,False,none,4042,40420087
SYN-GENERAL_DOCUMENT-0088,general_document,internal_memo,en,no,,train,easy,False,none,4042,40420088
SYN-GENERAL_DOCUMENT-0089,general_document,project_update,en,no,,train,easy,False,none,4042,40420089
SYN-GENERAL_DOCUMENT-0090,general_document,project_update,de,no,,train,easy,False,none,4042,40420090
SYN-GENERAL_DOCUMENT-0091,general_document,internal_memo,de,yes,PERSON,train,easy,False,none,4042,40420091
SYN-GENERAL_DOCUMENT-0092,general_document,policy_note,en,no,,validation,easy,False,none,4042,40420092
SYN-GENERAL_DOCUMENT-0093,general_document,project_update,en,no,,train,easy,False,none,4042,40420093
SYN-GENERAL_DOCUMENT-0094,general_document,internal_memo,en,no,,train,easy,False,none,4042,40420094
SYN-GENERAL_DOCUMENT-0095,general_document,project_update,en,no,,train,easy,False,none,4042,40420095
SYN-GENERAL_DOCUMENT-0096,general_document,internal_memo,de,no,,train,easy,False,none,4042,40420096
SYN-GENERAL_DOCUMENT-0097,general_document,internal_memo,en,no,,train,easy,False,none,4042,40420097
SYN-GENERAL_DOCUMENT-0098,general_document,project_update,en,no,,validation,easy,False,none,4042,40420098
SYN-GENERAL_DOCUMENT-0099,general_document,policy_note,de,no,,train,easy,False,none,4042,40420099
SYN-GENERAL_DOCUMENT-0100,general_document,policy_note,de,no,,train,easy,False,none,4042,40420100
SYN-INCIDENT_REPORT-0001,incident_report,filled_a,de,no,,train,easy,False,none,5042,50420001
SYN-INCIDENT_REPORT-0002,incident_report,blank,en,no,,train,easy,False,none,5042,50420002
SYN-INCIDENT_REPORT-0003,incident_report,filled_a,de,no,,train,easy,False,none,5042,50420003
SYN-INCIDENT_REPORT-0004,incident_report,filled_a,de,no,,train,easy,False,none,5042,50420004
SYN-INCIDENT_REPORT-0005,incident_report,filled_b,en,no,,train,easy,False,none,5042,50420005
SYN-INCIDENT_REPORT-0006,incident_report,filled_b,de,no,,train,easy,False,none,5042,50420006
SYN-INCIDENT_REPORT-0007,incident_report,filled_b,de,no,,train,easy,False,none,5042,50420007
SYN-INCIDENT_REPORT-0008,incident_report,filled_a,de,no,,validation,easy,False,none,5042,50420008
SYN-INCIDENT_REPORT-0009,incident_report,filled_a,en,no,,train,easy,False,none,5042,50420009
SYN-INCIDENT_REPORT-0010,incident_report,filled_b,en,no,,validation,easy,False,none,5042,50420010
SYN-INCIDENT_REPORT-0011,incident_report,filled_b,de,no,,validation,easy,False,none,5042,50420011
SYN-INCIDENT_REPORT-0012,incident_report,filled_b,en,no,,train,easy,False,none,5042,50420012
SYN-INCIDENT_REPORT-0013,incident_report,filled_a,en,no,,train,easy,False,none,5042,50420013
SYN-INCIDENT_REPORT-0014,incident_report,filled_a,en,no,,train,easy,False,none,5042,50420014
SYN-INCIDENT_REPORT-0015,incident_report,filled_b,de,no,,train,easy,False,none,5042,50420015
SYN-INCIDENT_REPORT-0016,incident_report,filled_b,de,yes,LOCATION;DATE_TIME,train,easy,False,none,5042,50420016
SYN-INCIDENT_REPORT-0017,incident_report,filled_b,en,no,,validation,easy,False,none,5042,50420017
SYN-INCIDENT_REPORT-0018,incident_report,blank,de,no,,train,easy,False,none,5042,50420018
SYN-INCIDENT_REPORT-0019,incident_report,filled_a,en,no,,train,easy,False,none,5042,50420019
SYN-INCIDENT_REPORT-0020,incident_report,filled_b,de,no,,train,easy,False,none,5042,50420020
SYN-INCIDENT_REPORT-0021,incident_report,filled_b,de,no,,train,easy,False,none,5042,50420021
SYN-INCIDENT_REPORT-0022,incident_report,filled_a,en,no,,test,easy,False,none,5042,50420022
SYN-INCIDENT_REPORT-0023,incident_report,filled_a,de,no,,test,easy,False,none,5042,50420023
SYN-INCIDENT_REPORT-0024,incident_report,filled_a,en,no,,test,easy,False,none,5042,50420024
SYN-INCIDENT_REPORT-0025,incident_report,filled_b,de,no,,train,easy,False,none,5042,50420025
SYN-INCIDENT_REPORT-0026,incident_report,filled_b,en,no,,train,easy,False,none,5042,50420026
SYN-INCIDENT_REPORT-0027,incident_report,filled_a,de,no,,train,easy,False,none,5042,50420027
SYN-INCIDENT_REPORT-0028,incident_report,filled_a,de,no,,train,easy,False,none,5042,50420028
SYN-INCIDENT_REPORT-0029,incident_report,filled_a,de,yes,PERSON,train,easy,False,none,5042,50420029
SYN-INCIDENT_REPORT-0030,incident_report,filled_a,de,no,,train,easy,False,none,5042,50420030
SYN-INCIDENT_REPORT-0031,incident_report,filled_b,de,no,,train,easy,False,none,5042,50420031
SYN-INCIDENT_REPORT-0032,incident_report,filled_a,en,no,,train,easy,False,none,5042,50420032
SYN-INCIDENT_REPORT-0033,incident_report,filled_b,de,no,,train,easy,False,none,5042,50420033
SYN-INCIDENT_REPORT-0034,incident_report,filled_b,de,no,,test,easy,False,none,5042,50420034
SYN-INCIDENT_REPORT-0035,incident_report,filled_b,en,no,,train,easy,False,none,5042,50420035
SYN-INCIDENT_REPORT-0036,incident_report,filled_b,de,no,,test,easy,False,none,5042,50420036
SYN-INCIDENT_REPORT-0037,incident_report,filled_a,en,no,,test,easy,False,none,5042,50420037
SYN-INCIDENT_REPORT-0038,incident_report,filled_b,de,no,,test,easy,False,none,5042,50420038
SYN-INCIDENT_REPORT-0039,incident_report,filled_a,en,no,,train,easy,False,none,5042,50420039
SYN-INCIDENT_REPORT-0040,incident_report,filled_b,de,no,,train,easy,False,none,5042,50420040
